Date,Close/Last,Volume,Open,High,Low
02/10/2020,$186.8125,2868,$188.69,$189.17,$185.1
02/07/2020,$187.055,2789,$180.6,$189.25,$180.6
02/06/2020,$185.8,3613,$183.66,$186.36,$183.16
02/05/2020,$184.875,3631,$187.65,$187.65,$182.08
02/04/2020,$183.805,5706,$180.57,$185.63,$180.57
02/03/2020,$184.97,5101,$184.355,$185,$181.52
01/31/2020,$183.86,14154,$183.62,$184.97,$181.9
01/30/2020,$182.465,9937,$178.52,$183.42,$178.52
01/29/2020,$179.585,9809,$177.26,$180.44,$177.26
01/28/2020,$178.799,4155,$176.07,$179.85,$174.82
01/27/2020,$174.92,5679,$177.56,$177.56,$172.46
01/24/2020,$173.815,8569,$172.45,$175.57,$172.45
01/23/2020,$179.08,4988,$181.88,$181.88,$176.4
01/22/2020,$182.49,3487,$185.43,$185.43,$181.81
01/21/2020,$184.75,16968,$185.79,$185.79,$181.59
01/17/2020,$182.75,6853,$180.21,$185.78,$180.21
01/16/2020,$176.305,7050,$173.54,$176.54,$173.54
01/15/2020,$171.53,51285,$172.75,$172.75,$171.3
01/14/2020,$168.28,5303,$163.37,$173.25,$163.37
01/13/2020,$167.5,12130,$169.86,$169.86,$163.1
01/10/2020,$167.88,10432,$170.108,$170.5,$165.48
01/09/2020,$167.335,6144,$167.255,$168.49,$163.55
01/08/2020,$165.5,5256,$164,$166.63,$164
01/07/2020,$167,14367,$169.09,$169.09,$167
01/06/2020,$166.185,17261,$166,$166.9975,$166
01/03/2020,$167.79,5337,$167,$168.86,$167
01/02/2020,$168.67,5019,$171.51,$171.51,$168.31
12/31/2019,$166.733,3533,$166.5,$167.35,$166.5
12/30/2019,$166.5,16243,$166.5,$168.665,$166.5
12/27/2019,$168.5,6484,$167.47,$169.69,$166.18
12/26/2019,$168.61,6188,$166.07,$171.21,$166.07
12/24/2019,$170.41,4685,$168.83,$173.94,$168.83
12/23/2019,$173.35,9434,$170.86,$173.79,$170.86
12/20/2019,$172,5988,$173.9425,$173.9425,$170.08
12/19/2019,$171.6,12830,$170.78,$172.94,$170.04
12/18/2019,$168.2475,6608,$167.75,$169.89,$167.75
12/17/2019,$169.96,9410,$169.965,$172.56,$167.37
12/16/2019,$173.0825,16273,$171.13,$175.0225,$171.13
12/13/2019,$172.3775,8070,$169.57,$174.61,$169.57
12/12/2019,$172.1375,6107,$172.776,$172.776,$168.6
12/11/2019,$170.3575,9920,$168.34,$170.98,$168.34
12/10/2019,$167.005,13708,$169.96,$169.96,$166.25
12/09/2019,$173.295,6954,$176.66,$176.66,$171.77
12/06/2019,$171.65,5111,$171.29,$174.09,$171.29
12/05/2019,$172.665,10273,$173.675,$174.26,$172.26
12/04/2019,$173.88,6561,$168.95,$175.93,$168.95
12/03/2019,$171.81,8050,$168.24,$172.23,$168.24
12/02/2019,$171.739,5902,$169.79,$176.93,$169.79
11/29/2019,$177.545,2758,$177.15,$179.2425,$177.09
11/27/2019,$179.2125,3751,$179.725,$182.25,$176.98
11/26/2019,$178.21,4212,$175.64,$180.7025,$175.64
11/25/2019,$178,4381,$177.86,$182.84,$177.36
11/22/2019,$178.165,4524,$176.79,$178.86,$176.79
11/21/2019,$181,12542,$181.9,$181.94,$180.88
11/20/2019,$181.8,3714,$179.62,$182.94,$179.62
11/19/2019,$181.875,2296,$180.865,$183.27,$179.86
11/18/2019,$181.7,4203,$182.793,$183.91,$179.84
11/15/2019,$182.91,4154,$181.84,$183.94,$181.64
11/14/2019,$184.23,3685,$181.32,$185.33,$181.32
11/13/2019,$185.75,1965,$182.74,$186.67,$182.74
11/12/2019,$184.25,2051,$182.85,$185.76,$182.85
11/11/2019,$184.7585,3837,$183.7,$185,$182.37
11/08/2019,$184.815,2005,$182.66,$188.3,$182.66
11/07/2019,$190.38,2146,$190.24,$192.27,$189.87
11/06/2019,$189.5,3862,$187.06,$189.5,$187.06
11/05/2019,$193.1695,8850,$197.06,$198.81,$191.15
11/04/2019,$196.4,2908,$192.95,$198.64,$192.95
11/01/2019,$196.35,1594,$191.4675,$198.75,$191.4675
10/31/2019,$188.46,3574,$186.14,$189.39,$186.14
10/30/2019,$188.22,1635,$185.98,$189.88,$185.98
10/29/2019,$187.05,2130,$185.8,$187.73,$185.8
10/28/2019,$186.31,3490,$187.31,$187.31,$184.97
10/25/2019,$185.181,2354,$181.75,$185.91,$181.75
10/24/2019,$183.5,2997,$181.45,$184.51,$181.45
10/23/2019,$182.7,3066,$182.6,$182.91,$181.29
10/22/2019,$181.96,1989,$185.35,$185.35,$181.95
10/21/2019,$181.61,5042,$180.5,$183.57,$180.5
10/18/2019,$180.5,6742,$181.11,$181.95,$179.54
10/17/2019,$179.65,2926,$177.7,$181.869,$177.7
10/16/2019,$176.23,3533,$180.085,$180.085,$174.95
10/15/2019,$176.65,64749,$178.54,$178.54,$174.6
10/14/2019,$170.1,44333,$167.12,$172.25,$167.12
10/11/2019,$169.4,10163,$166.34,$171.95,$166.34
10/10/2019,$161.89,8033,$162.845,$162.85,$161.25
